Bit,All_count,Top_count,All Pop %,Top Pop %,radius_mean,radius_std,Z
4743,97,0,0.18924613703761511,0.0,3.7731958762886597,0.5654148124042098,
4744,49,0,0.09559856407054784,0.0,3.673469387755102,0.4689438895133085,
4745,536,0,1.0457312314655844,0.0,3.455223880597015,0.4979910633045634,
4746,93,0,0.18144217262369283,0.0,3.2580645161290325,0.43756967633066246,
4747,94,0,0.1833931637271734,0.0,3.4148936170212765,0.4927036671025282,
4748,245,0,0.4779928203527392,0.0,3.1510204081632653,0.9843929962225851,
4749,65,0,0.12681442172623694,0.0,3.4615384615384617,0.4985185152621431,
4750,294,0,0.573591384423287,0.0,2.629251700680272,0.9008469850025942,
4751,452,0,0.8818479787732167,0.0,3.747787610619469,0.4825443892888134,
4752,647,0,1.2622912439519276,0.0,2.6228748068006182,0.7479817800012473,
4753,235,0,0.4584829093179335,0.0,3.5446808510638297,0.4979996200281803,
4754,121,0,0.23606992352114875,0.0,2.396694214876033,0.6739465467066152,
4755,140,1,0.27313875448727953,0.7633587786259542,3.7071428571428573,0.48545160964417705,1.0764166719738315
4756,517,0,1.0086624004994538,0.0,2.129593810444874,0.47023023024838134,
4757,1450,4,2.828937100046824,3.053435114503817,2.1524137931034484,0.4588715932808383,0.15517419043436814
4758,45,0,0.08779459965662556,0.0,3.8222222222222224,0.3823255674241167,
4759,934,0,1.8222256906508507,0.0,2.544967880085653,0.8777595512459143,
4760,375,0,0.7316216638052131,0.0,3.029333333333333,0.59031592295049,
4761,92,3,0.17949118152021226,2.2900763358778624,3.847826086956522,0.4875578585218653,5.714240796208334
4762,67,0,0.13071640393319806,0.0,3.955223880597015,0.20681203672464207,
4763,316,0,0.6165131886998595,0.0,3.778481012658228,0.41526897980567723,
4764,235,1,0.4584829093179335,0.7633587786259542,2.557446808510638,0.8847994557852642,0.5171856359823198
4765,36,0,0.07023567972530045,0.0,3.9444444444444446,0.22906142364542562,
4766,166,0,0.3238645231777743,0.0,3.180722891566265,0.3847884198234051,
4767,49,0,0.09559856407054784,0.0,3.6122448979591835,0.5274631829926566,
4768,90,0,0.17558919931325112,0.0,3.9444444444444446,0.27329719724997426,
4769,271,0,0.528718589043234,0.0,3.867158671586716,0.33940316716064706,
4770,37,0,0.07218667082878102,0.0,3.918918918918919,0.2729595929287048,
4771,41273,117,80.52325581395348,89.31297709923665,4.845782957381339e-05,0.009844455850192012,2.543568085033623
4772,100,0,0.19509911034805683,0.0,3.38,0.8692525524840291,
4773,93,0,0.18144217262369283,0.0,3.4946236559139785,0.49997109408871704,
4774,84,0,0.16388325269236773,0.0,3.4047619047619047,0.4908459078116262,
4775,64,0,0.12486343062275636,0.0,3.859375,0.3899994991983964,
4776,1379,7,2.6904167316997034,5.343511450381679,2.1116751269035534,0.45285495972164286,1.8791103188011204
4777,1892,16,3.6912751677852347,12.213740458015268,2.8028541226215644,0.976322377414065,5.180018615936683
4778,371,1,0.7238176993912908,0.7633587786259542,3.986522911051213,0.11530592795799159,0.053456250295619026
4779,181,2,0.3531293897299828,1.5267175572519085,3.3093922651933703,0.4622431085823621,2.267274295153708
4780,132,0,0.25753082565943497,0.0,2.742424242424242,0.8036018549197649,
4781,60,0,0.11705946620883409,0.0,3.65,0.4769696007084729,
4782,455,2,0.8877009520836585,1.5267175572519085,3.8483516483516484,0.36475571755120434,0.7807322726802884
4783,135,0,0.2633837989698767,0.0,3.5703703703703704,0.4950232428623295,
4784,53,0,0.10340252848447011,0.0,2.660377358490566,0.7996083056761167,
4785,227,0,0.44287498049008894,0.0,3.013215859030837,0.6330137426144866,
4786,66,0,0.12876541282971748,0.0,3.787878787878788,0.40881022918884974,
4787,114,0,0.22241298579678476,0.0,3.973684210526316,0.1600726981657426,
4788,94,0,0.1833931637271734,0.0,3.9148936170212765,0.27903993720434045,
4789,127,0,0.24777587014203215,0.0,3.968503937007874,0.17465411821117194,
4790,478,0,0.9325737474637116,0.0,2.9748953974895396,0.5558715588111474,
4791,15,0,0.029264866552208522,0.0,4.0,0.0,
4792,93,0,0.18144217262369283,0.0,3.4193548387096775,0.4934535013154308,
4793,24,0,0.046823786483533636,0.0,3.75,0.4330127018922193,
4794,1240,3,2.4192289683159043,2.2900763358778624,2.1661290322580644,0.5490295098676529,-0.09633181856549176
4795,12295,15,23.987435617293585,11.450381679389313,1.0196827978853191,0.21854574303434635,-3.3647127774698515
4796,211,0,0.41165912283439987,0.0,3.8862559241706163,0.33209190599724836,
4797,1558,9,3.0396441392227254,6.870229007633588,1.493581514762516,1.107633629045414,2.5570765145648426
4798,396,2,0.772592476978305,1.5267175572519085,3.7954545454545454,0.4033690761204284,0.9870506319565043
4799,85,0,0.1658342437958483,0.0,3.7411764705882353,0.5563101372958537,
4800,592,0,1.1549867332604964,0.0,2.1807432432432434,0.5257884571227629,
4801,162,0,0.31606055876385203,0.0,3.5185185185185186,0.51186203559575,
4802,136,0,0.26533479007335725,0.0,3.9926470588235294,0.08543345616634007,
4803,203,0,0.3960511940065553,0.0,3.3891625615763545,0.9049838951169377,
4804,38,0,0.0741376619322616,0.0,3.263157894736842,0.4965253227398213,
4805,73,2,0.14242235055408148,1.5267175572519085,3.8493150684931505,0.4584438501556579,4.206648584830027
4806,111,0,0.21656001248634307,0.0,3.7927927927927927,0.4053052929442159,
4807,10858,14,21.183861401592008,10.687022900763358,2.008012525326948,0.11765456331870042,-2.943984245366285
4808,62,0,0.12096144841579523,0.0,3.838709677419355,0.4469808535661619,
4809,92,0,0.17949118152021226,0.0,4.0,0.0,
4810,239,0,0.4662868737318558,0.0,3.497907949790795,0.5082950168580667,
4811,243,2,0.47409083814577807,1.5267175572519085,3.6995884773662553,0.4584369528109834,1.7561541641093665
4812,34,0,0.06633369751833931,0.0,4.0,0.0,
4813,973,0,1.8983143436865928,0.0,2.0770811921891057,0.3529626636311439,
4814,1495,0,2.9167316997034494,0.0,2.8668896321070236,0.4237995335947357,
4815,190,1,0.37068830966130795,0.7633587786259542,2.663157894736842,0.6975223266117606,0.7404868277292582
4816,227,0,0.44287498049008894,0.0,3.0748898678414096,0.26321355500069876,
4817,52,2,0.10145153738098954,1.5267175572519085,3.8846153846153846,0.3748767055695755,5.130670590308121
4818,476,3,0.9286717652567504,2.2900763358778624,3.9705882352941178,0.1689577248981773,1.6265566625738632
4819,137,0,0.2672857811768378,0.0,3.7226277372262775,0.6805957781570826,
4820,2576,0,5.025753082565943,0.0,2.1494565217391304,0.3918121812510703,
4821,245,0,0.4779928203527392,0.0,3.8816326530612244,0.3354396867151731,
4822,151,0,0.2945996566255658,0.0,3.4768211920529803,0.49946245390635235,
4823,220,0,0.429218042765725,0.0,3.1,0.3,
4824,134,0,0.2614328078663961,0.0,3.716417910447761,0.45073638419526857,
4825,442,1,0.8623380677384112,0.7633587786259542,3.0995475113122173,0.29939573193978763,-0.12267987399207197
4826,950,1,1.8534415483065396,0.7633587786259542,3.8378947368421055,0.3685473467743384,-0.9262316059254557
4827,135,0,0.2633837989698767,0.0,3.2222222222222223,0.415739709641549,
4828,161,0,0.31410956766037146,0.0,3.906832298136646,0.2906673032744743,
4829,127,1,0.24777587014203215,0.7633587786259542,3.952755905511811,0.24649568255903198,1.188488050425892
4830,68,1,0.13266739503667863,0.7633587786259542,3.8823529411764706,0.32218973970892123,1.9856841901602995
4831,222,0,0.43312002497268615,0.0,3.7162162162162162,0.45083317074627777,
4832,1444,2,2.8172311534259404,1.5267175572519085,3.0297783933518008,0.21006450843704633,-0.8938071311319188
4833,48,0,0.09364757296706727,0.0,4.0,0.0,
4834,262,0,0.5111596691119088,0.0,3.7977099236641223,0.40170735785133754,
4835,78,0,0.1521773060714843,0.0,3.217948717948718,0.8419671090694498,
4836,179,0,0.34922740752302167,0.0,3.7597765363128492,0.5526492369616192,
4837,119,0,0.2321679413141876,0.0,3.3529411764705883,0.49515697017331894,
4838,71,1,0.13852036834712034,0.7633587786259542,3.507042253521127,0.7095572798766198,1.925302646690642
4839,519,1,1.0125643827064148,0.7633587786259542,2.795761078998073,0.9580313332048718,-0.2852617554688599
4840,582,0,1.1354768222256906,0.0,3.993127147766323,0.11704045612320552,
4841,141,0,0.2750897455907601,0.0,3.602836879432624,0.48931030668539977,
4842,230,1,0.44872795380053065,0.7633587786259542,2.4478260869565216,0.7991134028558265,0.5394775862259684
4843,67,0,0.13071640393319806,0.0,3.716417910447761,0.4507363841952686,
4844,48,0,0.09364757296706727,0.0,3.5833333333333335,0.4930066485916347,
4845,374,2,0.7296706727017325,1.5267175572519085,3.4919786096256686,0.5259977425910697,1.0732423409859873
4846,73,0,0.14242235055408148,0.0,2.547945205479452,0.6832856938816397,
4847,308,2,0.6009052598720149,1.5267175572519085,2.7662337662337664,0.7627037329883648,1.3728270695188556
4848,369,0,0.7199157171843297,0.0,3.0948509485094853,0.47620967576313294,
4849,605,0,1.1803496176057438,0.0,3.1586776859504133,0.3653752563212721,
4850,625,0,1.2193694396753552,0.0,2.1952,0.5854032456350067,
4851,635,3,1.2388793507101608,2.2900763358778624,2.2850393700787404,0.6751003121913535,1.0890898263329998
4852,99,1,0.19314811924457626,0.7633587786259542,3.8484848484848486,0.5195887333176439,1.4883223976444826
4853,104,0,0.20290307476197908,0.0,3.798076923076923,0.40143511048361735,
4854,163,0,0.3180115498673326,0.0,3.8098159509202456,0.392446272189435,
4855,87,0,0.16973622600280944,0.0,3.942528735632184,0.23274088196915613,
4856,174,3,0.3394724520056189,2.2900763358778624,3.189655172413793,0.392028172444899,3.843194209083509
4857,883,1,1.7227251443733416,0.7633587786259542,3.4733861834654585,0.4992912023753931,-0.8449617426099385
4858,248,5,0.4838457936631809,3.816793893129771,3.850806451612903,0.35627915109751196,5.504468363907167
4859,1772,1,3.4571562353675667,0.7633587786259542,2.0863431151241536,0.39593697154001983,-1.6897890748423978
4860,195,11,0.3804432651787108,8.396946564885496,3.174358974358974,0.3794178730891059,14.922954995201737
4861,127,0,0.24777587014203215,0.0,3.8031496062992125,0.39761830465992426,
4862,271,0,0.528718589043234,0.0,3.0516605166051662,0.2213407048630085,
4863,1471,7,2.8699079132199157,5.343511450381679,2.407885791978246,0.7696081819873127,1.6978773640723575
4864,574,6,1.119868893397846,4.580152671755725,3.5400696864111496,0.5155734894448788,3.768432282553206
4865,160,1,0.3121585765568909,0.7633587786259542,3.85625,0.3508360550171547,0.9269315399589606
4866,224,8,0.4370220071796473,6.106870229007634,3.5267857142857144,0.49928201000056477,9.850492547178161
4867,217,0,0.4233650694552833,0.0,3.5668202764976957,0.556822395096524,
4868,34,0,0.06633369751833931,0.0,4.0,0.0,
4869,60,1,0.11705946620883409,0.7633587786259542,3.5833333333333335,0.4930066485916346,2.166066924153071
4870,221,0,0.4311690338692056,0.0,3.4524886877828056,0.497737556561086,
4871,862,0,1.6817543312002496,0.0,3.04292343387471,0.5400565332470534,
4872,82,0,0.15998127048540658,0.0,3.8292682926829267,0.3762743565985735,
4873,306,0,0.5970032776650539,0.0,3.0359477124183005,0.21846594657984664,
4874,242,1,0.4721398470422975,0.7633587786259542,3.8636363636363638,0.40909090909090906,0.48685434416271917
4875,129,0,0.2516778523489933,0.0,3.806201550387597,0.39527283051106865,
4876,922,5,1.7988137974090839,3.816793893129771,3.0065075921908893,0.31236442516268986,1.7400130784791392
4877,55,0,0.10730451069143125,0.0,3.8181818181818183,0.5077905470461433,
4878,289,4,0.5638364289058841,3.053435114503817,3.13840830449827,0.7021067353967719,3.8103748881234374
4879,615,9,1.1998595286405493,6.870229007633588,3.2504065040650407,0.4332471428491657,5.968352716798085
4880,3926,5,7.6595910722647105,3.816793893129771,1.0394803871625065,0.32271791359470414,-1.6559067657248923
4881,767,2,1.4964101763695958,1.5267175572519085,2.2320730117340286,0.4548607591167655,0.028607780023703247
4882,232,0,0.4526299360074918,0.0,1.5603448275862069,1.1468757644248007,
4883,46,0,0.08974559076010613,0.0,3.130434782608696,0.9914568913905546,
4884,78,1,0.1521773060714843,0.7633587786259542,4.0,0.0,1.796855037024077
4885,5666,13,11.054315592320899,9.923664122137405,1.0271796681962584,0.2595899217599,-0.4132258558446911
4886,203,1,0.3960511940065553,0.7633587786259542,3.1083743842364533,0.3108526613651922,0.6701978971991495
4887,490,0,0.9559856407054784,0.0,3.0755102040816324,0.26421281793505563,
4888,232,0,0.4526299360074918,0.0,3.2629310344827585,0.4402252895831691,
4889,78,0,0.1521773060714843,0.0,3.3846153846153846,0.5600084530215783,
4890,83,0,0.16193226158888716,0.0,3.1325301204819276,0.8180359130972509,
4891,516,0,1.0067114093959733,0.0,2.8410852713178296,0.5889304986699926,
4892,82,0,0.15998127048540658,0.0,3.9146341463414633,0.27942534725340484,
4893,211,0,0.41165912283439987,0.0,3.962085308056872,0.19098996852710792,
4894,77,0,0.15022631496800373,0.0,3.857142857142857,0.34992710611188266,
4895,1483,3,2.8933198064616827,2.2900763358778624,2.5724881995954147,0.6875040702600007,-0.41243637640382896
4896,88,0,0.17168721710629,0.0,3.7613636363636362,0.42624998485252397,
4897,128,0,0.24972686124551272,0.0,3.8515625,0.35553313290571104,
4898,209,1,0.40775714062743873,0.7633587786259542,2.9904306220095696,0.9279829988440695,0.639495238182605
4899,7794,9,15.206024660527548,6.870229007633588,1.1834744675391327,0.40009485522395755,-2.660380907315451
4900,278,0,0.5423755267675979,0.0,3.370503597122302,0.48293962525530765,
4901,5239,0,10.221242391134696,0.0,2.075205191830502,0.2964346110129043,
4902,61,0,0.11901045731231466,0.0,3.7049180327868854,0.45607959813913307,
4903,12937,15,25.23997190572811,11.450381679389313,0.0014686557934606168,0.07510374960002135,-3.6379716093208354
4904,104,0,0.20290307476197908,0.0,3.1923076923076925,0.39411349099844606,
4905,23,0,0.044872795380053065,0.0,3.869565217391304,0.33678116053977536,
4906,101,0,0.19705010145153737,0.0,3.8217821782178216,0.38269600178391466,
4907,204,0,0.3980021851100359,0.0,3.965686274509804,0.18203377085908964,
4908,51,0,0.09950054627750897,0.0,3.9019607843137254,0.35727190506448236,
4909,47,0,0.0916965818635867,0.0,3.5531914893617023,0.49716261470416684,
4910,52,0,0.10145153738098954,0.0,3.519230769230769,0.4996300406448685,
4911,1363,1,2.6592008740440143,0.7633587786259542,3.019075568598679,0.1367906841905415,-1.3504118563585856
4912,124,0,0.24192289683159046,0.0,3.967741935483871,0.17668469596940845,
4913,59,1,0.11510847510535352,0.7633587786259542,3.9661016949152543,0.18096742800053073,2.1909188078049517
4914,90,0,0.17558919931325112,0.0,3.4,0.48989794855663565,
4915,458,4,0.8935539253941002,3.053435114503817,2.3056768558951966,0.5270110995712873,2.6303021107378415
4916,78,1,0.1521773060714843,0.7633587786259542,3.6666666666666665,0.47140452079103157,1.796855037024077
4917,2852,11,5.564226627126581,8.396946564885496,3.017180925666199,0.13261600103886959,1.4161852598996458
4918,144,2,0.2809427189012018,1.5267175572519085,3.3680555555555554,0.4822765426394352,2.697296498134711
4919,1163,2,2.2690026533479006,1.5267175572519085,3.992261392949269,0.08762831170144296,-0.571247325379143
4920,330,0,0.6438270641485875,0.0,3.875757575757576,0.3298579152616922,
4921,355,2,0.6926018417356017,1.5267175572519085,2.7070422535211267,0.5400375426860753,1.1526057643138548
4922,72,0,0.1404713594506009,0.0,3.861111111111111,0.3458305443885759,
4923,1767,2,3.447401279850164,1.5267175572519085,2.520656479909451,0.7108966887959807,-1.2064659216510012
4924,374,0,0.7296706727017325,0.0,3.106951871657754,0.3090520487016019,
4925,230,0,0.44872795380053065,0.0,3.0869565217391304,0.6333515733784398,
4926,114,0,0.22241298579678476,0.0,3.5701754385964914,0.49505091436920917,
4927,310,0,0.6048072420789761,0.0,3.9838709677419355,0.12597176896623638,
4928,273,0,0.5326205712501951,0.0,3.230769230769231,0.45477337455422523,
4929,71,0,0.13852036834712034,0.0,3.3380281690140845,0.4730381865844131,
4930,232,1,0.4526299360074918,0.7633587786259542,3.9741379310344827,0.18388559489397885,0.5304960337485677
4931,602,1,1.174496644295302,0.7633587786259542,2.6710963455149503,0.9266066019105695,-0.43733493977462495
4932,1846,4,3.6015295770251288,3.053435114503817,2.6630552546045503,0.48955524532515077,-0.33710403920115556
4933,173,0,0.3375214609021383,0.0,3.791907514450867,0.4059433495047269,
4934,168,5,0.32776650538473545,3.816793893129771,4.0,0.0,6.995553854447591
4935,67,0,0.13071640393319806,0.0,2.8208955223880596,0.9130132681896791,
4936,63,0,0.12291243951927579,0.0,3.8095238095238093,0.43120881610178186,
4937,169,0,0.329717496488216,0.0,3.757396449704142,0.42865728464555825,
4938,31,0,0.060480724207897615,0.0,3.129032258064516,0.870370165369809,
4939,36,0,0.07023567972530045,0.0,3.8333333333333335,0.3726779962499649,
4940,419,4,0.8174652723583581,3.053435114503817,3.386634844868735,0.506202943848625,2.845776511183819
4941,307,0,0.5989542687685344,0.0,2.990228013029316,0.26135878991423467,
4942,43,0,0.08389261744966443,0.0,3.6511627906976742,0.4766023612074232,
4943,203,0,0.3960511940065553,0.0,2.960591133004926,0.5942446837438511,
4944,315,3,0.614562197596379,2.2900763358778624,3.0507936507936506,0.35270969936079105,2.456919369172561
4945,560,0,1.0925550179491181,0.0,2.294642857142857,0.6766302120638356,
4946,230,0,0.44872795380053065,0.0,3.5565217391304347,0.5925817404313329,
4947,194,0,0.37849227407523023,0.0,3.1082474226804124,0.4107248064301312,
4948,84,1,0.16388325269236773,0.7633587786259542,3.6785714285714284,0.4670248868079293,1.6984291538667622
4949,259,0,0.5053066958014671,0.0,3.0463320463320462,0.30086115426684407,
4950,2611,6,5.094037771187764,4.580152671755725,2.0160857908847185,0.1507346960573334,-0.26783991750985253
4951,38,0,0.0741376619322616,0.0,3.236842105263158,0.775758051209667,
4952,42,0,0.08194162634618386,0.0,3.880952380952381,0.32384453592227247,
4953,190,1,0.37068830966130795,0.7633587786259542,3.778947368421053,0.5063584619286607,0.7404868277292582
4954,378,0,0.7374746371156548,0.0,3.259259259259259,0.6184820823789401,
4955,311,0,0.6067582331824567,0.0,3.787781350482315,0.49432005049462213,
4956,271,0,0.528718589043234,0.0,3.5571955719557193,0.49671789433103586,
4957,44,0,0.085843608553145,0.0,3.272727272727273,0.44536177141512334,
4958,27,1,0.05267675979397534,0.7633587786259542,3.962962962962963,0.18885257457751053,3.549501167037429
4959,397,2,0.7745434680817855,1.5267175572519085,3.0957178841309823,0.7845528823454354,0.9832660049255973
4960,686,0,1.3383798969876697,0.0,2.8206997084548107,0.44022599573139615,
4961,25,0,0.048774777587014206,0.0,2.64,0.9329523031752481,
4962,107,0,0.2087560480724208,0.0,3.467289719626168,0.7275327273281705,
4963,3876,8,7.562041517090682,6.106870229007634,2.024251805985552,0.19653889228584998,-0.6307489292584865
4964,604,0,1.1783986265022632,0.0,3.1705298013245033,0.37609757800965526,
4965,86,0,0.16778523489932887,0.0,3.813953488372093,0.3891441983879422,
4966,11095,23,21.646246293116903,17.557251908396946,3.9845876520955383,0.14840734428766045,-1.1378432016519262
4967,407,0,0.7940533791165912,0.0,2.8771498771498774,0.7316258590866372,
4968,77,0,0.15022631496800373,0.0,3.3636363636363638,0.48104569292083466,
4969,114,1,0.22241298579678476,0.7633587786259542,3.956140350877193,0.2775314389395856,1.3159648373556552
4970,215,2,0.41946308724832215,1.5267175572519085,3.558139534883721,0.532756132587027,1.9633622760282243
4971,70,0,0.13656937724363977,0.0,3.642857142857143,0.6332617216943285,
4972,467,0,0.9111128453254254,0.0,2.2505353319057817,0.6339559461707693,
4973,195,0,0.3804432651787108,0.0,3.2717948717948717,0.44488472603684776,
4974,71,0,0.13852036834712034,0.0,3.436619718309859,0.6219549905864682,
4975,14291,59,27.881613859840797,45.038167938931295,1.0109859352039745,0.170054593302175,4.384652866268908
4976,278,2,0.5423755267675979,1.5267175572519085,3.2158273381294964,0.49837996437749627,1.5359039321665044
4977,748,0,1.459341345403465,0.0,3.338235294117647,0.4924923933127321,
4978,139,0,0.27118776338379896,0.0,3.633093525179856,0.4819606971063086,
4979,81,0,0.15803027938192601,0.0,3.9012345679012346,0.29834681416282893,
4980,1409,1,2.7489464648041206,0.7633587786259542,2.1362668559261886,0.4519783526585603,-1.391700805575512
4981,79,0,0.15412829717496487,0.0,3.6455696202531644,0.47834034500484013,
4982,277,0,0.5404245356641174,0.0,3.9133574007220218,0.29386370288763497,
4983,599,0,1.1686436709848602,0.0,2.3973288814691154,0.6478882174066307,
4984,1010,3,1.9705010145153738,2.2900763358778624,1.197029702970297,0.6385248230200475,0.2635078864711632
4985,521,2,1.016466364913376,1.5267175572519085,3.140115163147793,0.9764713717792427,0.5829658994292118
4986,91,0,0.1775401904167317,0.0,3.868131868131868,0.33834734765583857,
4987,35,0,0.06828468862181988,0.0,3.3714285714285714,0.8971610553204332,
4988,125,0,0.243873887935071,0.0,2.768,0.9644563235315531,
4989,36,1,0.07023567972530045,0.7633587786259542,3.9166666666666665,0.27638539919628335,2.9982728496225923
4990,6132,0,11.963477446542845,0.0,2.8708414872798436,0.33972343465783106,
4991,256,0,0.49945372249102543,0.0,3.25390625,0.4528386757013335,
4992,71,0,0.13852036834712034,0.0,3.436619718309859,0.5235952195898904,
4993,362,0,0.7062587794599656,0.0,2.234806629834254,0.5283180767608547,
4994,32,0,0.06243171531137818,0.0,3.59375,0.5510997527671374,
4995,161,0,0.31410956766037146,0.0,3.639751552795031,0.48007239401092167,
4996,197,0,0.38434524738567194,0.0,2.8223350253807107,0.9737199742562584,
4997,342,1,0.6672389573903543,0.7633587786259542,2.3216374269005846,0.722689670445633,0.13530477066792185
4998,95,0,0.18534415483065397,0.0,3.905263157894737,0.29285111038407485,
4999,195,0,0.3804432651787108,0.0,3.9692307692307693,0.20019714149685267,
5000,643,1,1.2544872795380053,0.7633587786259542,2.1073094867807156,0.351835103404651,-0.5056970594800307
5001,487,0,0.9501326673950367,0.0,3.193018480492813,0.46179780555004024,
5002,672,2,1.3110660215389418,1.5267175572519085,3.0595238095238093,0.23660246326609274,0.21726669173735494
5003,105,0,0.20485406586545965,0.0,3.8,0.39999999999999997,
5004,589,0,1.1491337599500546,0.0,1.3531409168081494,0.8765446606487847,
5005,265,0,0.5170126424223506,0.0,2.7660377358490567,0.7409691247677089,
5006,112,0,0.21851100358982364,0.0,3.9642857142857144,0.1855768722395226,
5007,598,1,1.1666926798813797,0.7633587786259542,3.091973244147157,0.2889881771079997,-0.43044922727083174
5008,107,1,0.2087560480724208,0.7633587786259542,3.4485981308411215,0.5157998028615562,1.392526145889736
5009,358,0,0.6984548150460433,0.0,3.1759776536312847,0.38080115421793614,
5010,5227,22,10.19783049789293,16.793893129770993,2.1838530705949877,0.4028588290110466,2.4978972396060417
5011,252,2,0.49164975807710315,1.5267175572519085,3.0555555555555554,0.953735808777948,1.6958921357294667
5012,680,2,1.3266739503667864,1.5267175572519085,2.713235294117647,0.5383538120879422,0.2003686620050807
5013,1552,5,3.027938192601842,3.816793893129771,2.9181701030927836,0.9930842054459303,0.5275794328835285
5014,43,0,0.08389261744966443,0.0,3.813953488372093,0.5394145816159629,
5015,16,0,0.03121585765568909,0.0,3.9375,0.24206145913796356,
5016,553,3,1.078898080224754,2.2900763358778624,2.763110307414105,0.5830136991235526,1.3435705895182655
5017,47,0,0.0916965818635867,0.0,3.0,0.8251369970070347,
5018,325,0,0.6340721086311847,0.0,3.9907692307692306,0.09563243241796955,
5019,116,0,0.2263149680037459,0.0,3.413793103448276,0.4925123054167483,
5020,57,0,0.11120649289839238,0.0,3.9473684210526314,0.22329687826943603,
5021,114,2,0.22241298579678476,1.5267175572519085,3.807017543859649,0.39463936418252604,3.1729962151294964
5022,75,0,0.14632433276104262,0.0,3.52,0.5256107558513873,
5023,79,0,0.15412829717496487,0.0,3.4177215189873418,0.4931837908551433,
5024,39,0,0.07608865303574215,0.0,3.769230769230769,0.4213250442347431,
5025,37,0,0.07218667082878102,0.0,3.972972972972973,0.16216216216216214,
5026,628,0,1.2252224129857967,0.0,3.4729299363057327,0.8783849983248585,
5027,475,0,0.9267207741532698,0.0,3.962105263157895,0.1909416815726018,
5028,784,3,1.5295770251287655,2.2900763358778624,1.427295918367347,0.9393983279497409,0.7101455230339239
5029,162,0,0.31606055876385203,0.0,3.7098765432098766,0.4538191673015506,
5030,135,0,0.2633837989698767,0.0,3.511111111111111,0.5144816401240099,
5031,378,0,0.7374746371156548,0.0,2.888888888888889,0.6849348892187752,
5032,514,2,1.002809427189012,1.5267175572519085,2.642023346303502,0.7222590690874533,0.6025895628059649
5033,146,0,0.28484470110816296,0.0,3.5684931506849313,0.4952864709531761,
5034,1319,2,2.5733572654908694,1.5267175572519085,3.074298711144807,0.27633297632431136,-0.7575222659768314
5035,172,0,0.33557046979865773,0.0,3.372093023255814,0.49524510323364773,
5036,97,0,0.18924613703761511,0.0,3.7010309278350517,0.6448039493242016,
5037,142,0,0.2770407366942407,0.0,3.584507042253521,0.4928068179414339,
5038,27,0,0.05267675979397534,0.0,3.925925925925926,0.2618914004394621,
5039,86,0,0.16778523489932887,0.0,2.441860465116279,0.8012294500908008,
5040,450,3,0.8779459965662556,2.2900763358778624,2.2577777777777777,0.6634887217960961,1.7347737512821648
5041,259,1,0.5053066958014671,0.7633587786259542,2.135135135135135,0.49814431810598336,0.41707771892648526
5042,89,0,0.17363820820977055,0.0,3.741573033707865,0.5089776023778033,
5043,41,0,0.07999063524270329,0.0,3.7804878048780486,0.4139161645970034,
5044,52,0,0.10145153738098954,0.0,3.6346153846153846,0.5556993567999957,
5045,271,0,0.528718589043234,0.0,2.2804428044280445,0.5178950685990551,
5046,210,1,0.4097081317309193,0.7633587786259542,3.0761904761904764,0.37020555667765354,0.6344768323191831
5047,123,1,0.2399719057281099,0.7633587786259542,3.926829268292683,0.2899602357744229,1.2258898535884126
5048,1355,7,2.6435929452161697,5.343511450381679,3.1638376383763838,0.3780197424318252,1.9286712237218846
5049,285,6,0.5560324644919619,4.580152671755725,3.719298245614035,0.4493420517496736,6.2018142635728095
5050,389,1,0.758935539253941,0.7633587786259542,2.5604113110539846,0.8204179983433666,0.005840894968909619
5051,183,0,0.35703137193694395,0.0,3.7049180327868854,0.456079598139133,
5052,22,0,0.0429218042765725,0.0,3.727272727272727,0.44536177141512334,
5053,1188,0,2.317777430934915,0.0,2.1254208754208754,0.4698952974234236,
5054,117,0,0.22826595910722647,0.0,3.3675213675213675,0.4821300778177933,
5055,69,1,0.1346183861401592,0.7633587786259542,3.753623188405797,0.4309005434005364,1.9651639801045557
5056,93,0,0.18144217262369283,0.0,3.3655913978494625,0.6685716798584866,
5057,6955,10,13.56914312470735,7.633587786259542,1.799137311286844,0.5149657912835953,-1.9862679895817603
5058,1828,3,3.5664117371624786,2.2900763358778624,2.036652078774617,0.2610200394753508,-0.7887184821238267
5059,802,1,1.5646948649914156,0.7633587786259542,2.316708229426434,0.4988216910464711,-0.7399656031951094
5060,281,1,0.5482285000780397,0.7633587786259542,2.9359430604982206,0.6927355004806817,0.33388859112584435
5061,859,1,1.675901357889808,0.7633587786259542,1.5448195576251456,1.129055590922778,-0.8146780790761615
5062,1155,9,2.253394724520056,6.870229007633588,2.87965367965368,0.41848196232273915,3.5650195368392392
5063,126,0,0.24582487903855157,0.0,3.7857142857142856,0.42923229469809404,
5064,523,0,1.020368347120337,0.0,3.0592734225621414,0.23613573202696642,
5065,29,0,0.056578742000936474,0.0,3.9310344827586206,0.36493121531925393,
5066,1402,7,2.7352895270797566,5.343511450381679,3.079172610556348,0.2700079782044244,1.832535289854925
5067,319,7,0.6223661620103013,5.343511450381679,3.476489028213166,0.4994469283173525,6.879662919513083
5068,16,0,0.03121585765568909,0.0,4.0,0.0,
5069,86,0,0.16778523489932887,0.0,3.8488372093023258,0.35820748373835726,
5070,437,1,0.8525831122210082,0.7633587786259542,2.780320366132723,0.8159042030364773,-0.11121448478148223
